snapshot_date,isbn13,store_id,predicted_demand,confidence_low,confidence_high,model_version,synced_at
2026-05-17,9791167372864,7,2.71,2.1,3.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167372864,8,0.82,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167372864,9,7.51,5.6,10.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167372864,10,6.49,5.6,10.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167372864,11,33.81,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167372864,12,14.62,11.9,22.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167764119,1,14.02,11.2,20.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167764119,2,20.26,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167764119,3,16.07,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167764119,4,15.48,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167764119,5,25.47,17.5,32.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167764119,6,12.27,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167764119,7,3.88,2.8,5.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167764119,8,26.04,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167764119,9,22.42,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167764119,10,4.18,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167764119,11,5.56,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167764119,12,24.61,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791173262487,1,16.44,11.9,22.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791173262487,2,28.45,19.6,36.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791173262487,3,30.43,21.0,39.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791173262487,4,11.92,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791173262487,5,18.57,14.7,27.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791173262487,6,14.32,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791173262487,7,23.58,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791173262487,8,31.03,18.9,35.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791173262487,9,15.66,12.6,23.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791173262487,10,1.03,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791173262487,11,26.45,19.6,36.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791173262487,12,13.06,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791171715503,1,22.33,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791171715503,2,19.23,14.7,27.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791171715503,3,17.6,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791171715503,4,19.48,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791171715503,5,5.82,4.9,9.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791171715503,6,6.28,4.9,9.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791171715503,7,28.61,19.6,36.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791171715503,8,10.62,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791171715503,9,13.81,11.2,20.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791171715503,10,15.43,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791171715503,11,5.03,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791171715503,12,0.89,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791130675633,1,7.56,4.9,9.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791130675633,2,12.02,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791130675633,3,2.01,1.4,2.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791130675633,4,23.75,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791130675633,5,30.94,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791130675633,6,10.28,7.0,13.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791130675633,7,17.56,14.7,27.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791130675633,8,31.19,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791130675633,9,10.27,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791130675633,10,20.45,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791130675633,11,17.9,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791130675633,12,3.3,2.8,5.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936439934,1,19.3,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936439934,2,12.52,9.8,18.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936439934,3,12.64,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936439934,4,29.71,17.5,32.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936439934,5,15.46,11.9,22.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936439934,6,25.04,18.9,35.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936439934,7,2.75,2.1,3.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936439934,8,1.01,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936439934,9,10.8,7.7,14.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936439934,10,35.12,21.0,39.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936439934,11,11.19,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936439934,12,29.87,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937443848,1,3.32,2.1,3.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937443848,2,4.21,2.8,5.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937443848,3,15.72,11.9,22.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937443848,4,11.65,9.8,18.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937443848,5,14.2,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937443848,6,24.15,17.5,32.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937443848,7,2.19,1.4,2.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937443848,8,21.43,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937443848,9,26.76,19.6,36.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937443848,10,0.92,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937443848,11,15.33,13.3,24.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937443848,12,3.91,2.8,5.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376275,1,21.28,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376275,2,7.03,4.9,9.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376275,3,22.04,14.7,27.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376275,4,33.87,21.0,39.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376275,5,15.03,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376275,6,5.8,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376275,7,7.46,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376275,8,0.97,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376275,9,20.93,14.7,27.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376275,10,16.47,12.6,23.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376275,11,18.39,11.2,20.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376275,12,9.11,5.6,10.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376237,1,5.82,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376237,2,13.16,9.8,18.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376237,3,24.39,19.6,36.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376237,4,20.01,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376237,5,25.65,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376237,6,17.49,11.9,22.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376237,7,10.88,8.4,15.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376237,8,10.25,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376237,9,0.98,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376237,10,21.5,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376237,11,24.18,21.0,39.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791167376237,12,16.54,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937460449,1,20.13,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937460449,2,0.87,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937460449,3,23.4,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937460449,4,12.67,8.4,15.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937460449,5,19.49,16.8,31.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937460449,6,13.63,9.8,18.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937460449,7,3.6,2.8,5.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937460449,8,9.83,7.7,14.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937460449,9,8.5,5.6,10.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937460449,10,21.22,17.5,32.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937460449,11,20.81,17.5,32.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937460449,12,15.45,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791198547514,1,10.37,7.7,14.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791198547514,2,26.98,16.8,31.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791198547514,3,6.15,4.2,7.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791198547514,4,29.81,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791198547514,5,19.93,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791198547514,6,27.58,17.5,32.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791198547514,7,5.18,4.2,7.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791198547514,8,30.06,18.9,35.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791198547514,9,20.12,11.9,22.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791198547514,10,29.57,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791198547514,11,13.37,8.4,15.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791198547514,12,4.91,4.2,7.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791192884608,1,21.73,13.3,24.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791192884608,2,20.72,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791192884608,3,4.55,2.8,5.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791192884608,4,26.8,19.6,36.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791192884608,5,0.85,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791192884608,6,23.31,18.9,35.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791192884608,7,19.44,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791192884608,8,13.05,7.7,14.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791192884608,9,26.07,19.6,36.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791192884608,10,1.98,1.4,2.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791192884608,11,9.56,5.6,10.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791192884608,12,4.56,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788954682152,1,31.2,21.0,39.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788954682152,2,9.24,5.6,10.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788954682152,3,8.95,7.0,13.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788954682152,4,9.02,5.6,10.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788954682152,5,25.3,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788954682152,6,9.82,8.4,15.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788954682152,7,21.68,17.5,32.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788954682152,8,9.36,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788954682152,9,23.24,18.9,35.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788954682152,10,8.2,5.6,10.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788954682152,11,20.13,11.9,22.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788954682152,12,8.19,7.0,13.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788998441074,1,35.18,21.0,39.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788998441074,2,24.99,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788998441074,3,16.91,11.2,20.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788998441074,4,10.83,8.4,15.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788998441074,5,20.67,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788998441074,6,7.76,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788998441074,7,24.6,16.8,31.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788998441074,8,13.14,8.4,15.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788998441074,9,0.88,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788998441074,10,1.01,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788998441074,11,18.94,14.7,27.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788998441074,12,3.66,2.8,5.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791193153710,1,14.87,9.8,18.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791193153710,2,22.98,18.9,35.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791193153710,3,17.19,14.7,27.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791193153710,4,12.37,7.7,14.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791193153710,5,13.09,7.7,14.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791193153710,6,28.3,17.5,32.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791193153710,7,32.05,21.0,39.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791193153710,8,27.95,19.6,36.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791193153710,9,3.74,2.8,5.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791193153710,10,1.13,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791193153710,11,4.09,2.8,5.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791193153710,12,26.54,21.0,39.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937479793,1,13.89,11.2,20.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937479793,2,2.09,1.4,2.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937479793,3,14.42,11.2,20.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937479793,4,8.89,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937479793,5,20.53,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937479793,6,4.31,2.8,5.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937479793,7,13.6,11.2,20.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937479793,8,10.27,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937479793,9,0.81,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937479793,10,20.76,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937479793,11,13.14,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788937479793,12,29.05,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791187011590,1,10.5,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791187011590,2,16.29,11.9,22.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791187011590,3,25.81,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791187011590,4,22.08,17.5,32.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791187011590,5,11.12,7.0,13.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791187011590,6,19.03,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791187011590,7,15.32,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791187011590,8,12.81,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791187011590,9,12.37,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791187011590,10,2.21,1.4,2.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791187011590,11,32.27,19.6,36.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791187011590,12,14.49,11.2,20.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791141601300,1,4.01,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791141601300,2,4.07,2.8,5.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791141601300,3,6.82,4.9,9.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791141601300,4,17.69,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791141601300,5,18.09,14.7,27.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791141601300,6,30.86,18.9,35.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791141601300,7,26.35,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791141601300,8,19.95,13.3,24.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791141601300,9,0.92,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791141601300,10,17.08,13.3,24.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791141601300,11,10.16,8.4,15.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791141601300,12,0.85,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936438029,1,22.19,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936438029,2,10.93,7.7,14.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936438029,3,14.24,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936438029,4,26.85,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936438029,5,14.34,9.8,18.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936438029,6,21.13,12.6,23.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936438029,7,7.47,4.9,9.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936438029,8,3.88,2.8,5.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936438029,9,12.84,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936438029,10,2.95,2.1,3.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936438029,11,4.52,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788936438029,12,21.45,14.7,27.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791158792022,1,7.48,5.6,10.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791158792022,2,15.27,11.2,20.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791158792022,3,7.76,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791158792022,4,31.1,18.9,35.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791158792022,5,15.16,11.9,22.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791158792022,6,17.76,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791158792022,7,8.28,4.9,9.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791158792022,8,29.78,17.5,32.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791158792022,9,8.32,5.6,10.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791158792022,10,5.48,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791158792022,11,33.05,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791158792022,12,2.02,1.4,2.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788925569574,1,21.47,12.6,23.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788925569574,2,6.11,4.9,9.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788925569574,3,26.61,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788925569574,4,17.28,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788925569574,5,10.82,7.0,13.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788925569574,6,0.84,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788925569574,7,9.43,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788925569574,8,19.91,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788925569574,9,22.12,16.8,31.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788925569574,10,10.0,7.7,14.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788925569574,11,14.09,11.2,20.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9788925569574,12,29.73,19.6,36.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791168342941,1,27.59,19.6,36.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791168342941,2,9.94,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791168342941,3,16.32,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791168342941,4,13.77,9.8,18.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791168342941,5,3.12,2.1,3.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791168342941,6,13.55,8.4,15.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791168342941,7,15.48,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791168342941,8,11.33,7.7,14.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791168342941,9,13.4,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791168342941,10,10.89,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791168342941,11,24.38,21.0,39.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-17,9791168342941,12,7.77,4.9,9.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
